Date,Open,High,Low,Close
2017-07-12 05:30:00+05:30,9807.3,9824.95,9787.7,9816.1
2017-07-13 05:30:00+05:30,9855.8,9897.25,9853.45,9891.7
2017-07-14 05:30:00+05:30,9913.3,9913.3,9845.45,9886.35
2017-07-17 05:30:00+05:30,9908.15,9928.2,9894.7,9915.95
2017-07-18 05:30:00+05:30,9832.7,9885.35,9792.05,9827.15
2017-07-19 05:30:00+05:30,9855.95,9905.05,9851.65,9899.6
2017-07-20 05:30:00+05:30,9920.2,9922.55,9863.45,9873.3
2017-07-21 05:30:00+05:30,9899.6,9924.7,9838.0,9915.25
2017-07-24 05:30:00+05:30,9936.8,9982.05,9919.6,9966.4
2017-07-25 05:30:00+05:30,10010.5,10011.3,9949.1,9964.55
2017-07-26 05:30:00+05:30,9983.65,10026.0,9965.95,10020.7
2017-07-27 05:30:00+05:30,10063.2,10114.8,10005.5,10020.5
2017-07-28 05:30:00+05:30,9996.55,10026.0,9944.5,10014.5
2017-07-31 05:30:00+05:30,10034.7,10085.9,10017.0,10077.1
2017-08-01 05:30:00+05:30,10101.0,10128.6,10065.8,10114.7
2017-08-02 05:30:00+05:30,10136.3,10137.8,10054.2,10081.5
2017-08-03 05:30:00+05:30,10081.2,10081.2,9998.25,10013.7
2017-08-04 05:30:00+05:30,10008.6,10075.2,9988.35,10066.4
2017-08-07 05:30:00+05:30,10074.8,10088.1,10046.3,10057.4
2017-08-08 05:30:00+05:30,10068.3,10083.8,9947.0,9978.55
2017-08-09 05:30:00+05:30,9961.15,9969.8,9893.05,9908.05
2017-08-10 05:30:00+05:30,9872.85,9892.65,9776.2,9820.25
2017-08-11 05:30:00+05:30,9712.15,9771.65,9685.55,9710.8
2017-08-14 05:30:00+05:30,9755.75,9818.3,9752.1,9794.15
2017-08-16 05:30:00+05:30,9825.85,9903.95,9773.85,9897.3
2017-08-17 05:30:00+05:30,9945.55,9947.8,9883.75,9904.15
2017-08-18 05:30:00+05:30,9865.95,9865.95,9783.65,9837.4
2017-08-21 05:30:00+05:30,9864.25,9884.35,9740.1,9754.35
2017-08-22 05:30:00+05:30,9815.75,9828.45,9752.6,9765.55
2017-08-23 05:30:00+05:30,9803.05,9857.9,9786.75,9852.5
2017-08-24 05:30:00+05:30,9881.2,9881.5,9848.85,9857.05
2017-08-28 05:30:00+05:30,9907.15,9925.75,9882.0,9912.8
2017-08-29 05:30:00+05:30,9886.4,9887.35,9783.75,9796.05
2017-08-30 05:30:00+05:30,9859.5,9909.45,9850.8,9884.4
2017-08-31 05:30:00+05:30,9905.7,9925.1,9856.95,9917.9
2017-09-01 05:30:00+05:30,9937.65,9983.45,9909.85,9974.4
2017-09-04 05:30:00+05:30,9984.15,9988.4,9861.0,9912.85
2017-09-05 05:30:00+05:30,9933.25,9963.1,9901.05,9952.2
2017-09-06 05:30:00+05:30,9899.25,9931.55,9882.55,9916.2
2017-09-07 05:30:00+05:30,9945.85,9964.85,9917.2,9929.9
2017-09-08 05:30:00+05:30,9958.65,9963.6,9913.3,9934.8
2017-09-11 05:30:00+05:30,9971.75,10028.7,9968.8,10006.0
2017-09-12 05:30:00+05:30,10056.8,10097.5,10028.0,10093.0
2017-09-13 05:30:00+05:30,10099.2,10132.0,10063.2,10079.3
2017-09-14 05:30:00+05:30,10107.4,10126.5,10070.3,10086.6
2017-09-15 05:30:00+05:30,10062.3,10115.2,10043.7,10085.4
2017-09-18 05:30:00+05:30,10133.1,10171.7,10131.3,10153.1
2017-09-19 05:30:00+05:30,10175.6,10179.0,10130.0,10147.5
2017-09-20 05:30:00+05:30,10161.0,10171.0,10134.2,10141.2
2017-09-21 05:30:00+05:30,10139.6,10158.9,10058.6,10121.9
2017-09-22 05:30:00+05:30,10094.3,10095.0,9952.8,9964.4
2017-09-25 05:30:00+05:30,9960.1,9960.5,9816.05,9872.6
2017-09-26 05:30:00+05:30,9875.25,9891.35,9813.0,9871.5
2017-09-27 05:30:00+05:30,9920.6,9921.05,9714.4,9735.75
2017-09-28 05:30:00+05:30,9736.4,9789.2,9687.55,9768.95
2017-09-29 05:30:00+05:30,9814.3,9854.0,9775.35,9788.6
2017-10-03 05:30:00+05:30,9893.3,9895.4,9831.05,9859.5
2017-10-04 05:30:00+05:30,9884.35,9938.3,9850.65,9914.9
2017-10-05 05:30:00+05:30,9927.0,9945.95,9881.85,9888.7
2017-10-06 05:30:00+05:30,9908.15,9989.35,9906.6,9979.7
2017-10-09 05:30:00+05:30,9988.2,10015.8,9959.45,9988.75
2017-10-10 05:30:00+05:30,10013.7,10034.0,10002.3,10017.0
2017-10-11 05:30:00+05:30,10042.6,10067.2,9955.8,9984.8
2017-10-12 05:30:00+05:30,10011.2,10104.5,9977.1,10096.4
2017-10-13 05:30:00+05:30,10123.7,10191.9,10120.1,10167.5
2017-10-16 05:30:00+05:30,10207.4,10243.0,10175.1,10230.8
2017-10-17 05:30:00+05:30,10227.7,10251.8,10212.6,10234.5
2017-10-18 05:30:00+05:30,10209.4,10236.5,10175.8,10210.8
2017-10-19 05:30:00+05:30,10210.3,10212.0,10123.3,10146.5
2017-10-23 05:30:00+05:30,10176.7,10224.2,10124.5,10184.8
2017-10-24 05:30:00+05:30,10218.5,10237.8,10182.4,10207.7
2017-10-25 05:30:00+05:30,10321.2,10340.5,10240.9,10295.3
2017-10-26 05:30:00+05:30,10291.8,10355.7,10271.8,10343.8
2017-10-27 05:30:00+05:30,10362.3,10366.2,10311.3,10323.0
2017-10-30 05:30:00+05:30,10353.8,10384.5,10344.3,10363.7
2017-10-31 05:30:00+05:30,10364.9,10367.7,10324.0,10335.3
2017-11-01 05:30:00+05:30,10390.3,10451.7,10383.0,10440.5
2017-11-02 05:30:00+05:30,10440.5,10453.0,10412.5,10423.8
2017-11-03 05:30:00+05:30,10461.5,10461.7,10403.6,10452.5
2017-11-06 05:30:00+05:30,10431.8,10490.5,10413.8,10451.8
2017-11-07 05:30:00+05:30,10477.2,10485.8,10340.8,10350.2
2017-11-08 05:30:00+05:30,10362.0,10384.2,10285.5,10303.2
2017-11-09 05:30:00+05:30,10358.7,10368.5,10267.0,10309.0
2017-11-10 05:30:00+05:30,10304.3,10345.0,10254.1,10321.8
2017-11-13 05:30:00+05:30,10322.0,10334.2,10216.2,10225.0
2017-11-14 05:30:00+05:30,10223.4,10248.0,10175.5,10186.6
2017-11-15 05:30:00+05:30,10172.0,10175.5,10094.0,10118.0
2017-11-16 05:30:00+05:30,10152.9,10232.2,10139.2,10214.8
2017-11-17 05:30:00+05:30,10324.5,10343.6,10268.0,10283.6
2017-11-20 05:30:00+05:30,10287.2,10309.8,10261.5,10298.8
2017-11-21 05:30:00+05:30,10329.2,10358.7,10315.0,10326.9
2017-11-22 05:30:00+05:30,10350.8,10368.7,10309.5,10342.3
2017-11-23 05:30:00+05:30,10358.5,10374.3,10307.3,10348.8
2017-11-24 05:30:00+05:30,10366.8,10404.5,10362.2,10389.7
2017-11-27 05:30:00+05:30,10361.0,10407.2,10340.2,10399.5
2017-11-28 05:30:00+05:30,10387.9,10409.5,10355.2,10370.2
2017-11-29 05:30:00+05:30,10376.7,10393.0,10345.9,10361.3
2017-11-30 05:30:00+05:30,10332.7,10332.7,10211.2,10226.5
2017-12-01 05:30:00+05:30,10263.7,10272.7,10108.5,10121.8
2017-12-04 05:30:00+05:30,10175.0,10179.2,10095.7,10127.8
2017-12-05 05:30:00+05:30,10118.2,10148.0,10069.1,10118.2
2017-12-06 05:30:00+05:30,10088.8,10104.2,10033.3,10044.1
2017-12-07 05:30:00+05:30,10063.5,10182.7,10061.9,10166.7
2017-12-08 05:30:00+05:30,10198.5,10270.8,10195.2,10265.7
2017-12-11 05:30:00+05:30,10310.5,10329.2,10282.0,10322.2
2017-12-12 05:30:00+05:30,10324.9,10326.1,10230.2,10240.2
2017-12-13 05:30:00+05:30,10236.6,10296.5,10169.8,10193.0
2017-12-14 05:30:00+05:30,10229.3,10276.1,10141.5,10252.1
2017-12-15 05:30:00+05:30,10345.7,10373.1,10319.7,10333.2
2017-12-18 05:30:00+05:30,10263.1,10443.5,10074.8,10388.8
2017-12-19 05:30:00+05:30,10414.8,10472.2,10406.0,10463.2
2017-12-20 05:30:00+05:30,10494.4,10494.5,10437.2,10444.2
2017-12-21 05:30:00+05:30,10474.0,10474.0,10426.9,10440.3
2017-12-22 05:30:00+05:30,10457.3,10501.1,10448.2,10493.0
2017-12-26 05:30:00+05:30,10512.3,10545.5,10478.0,10531.5
2017-12-27 05:30:00+05:30,10531.0,10552.4,10469.2,10490.8
2017-12-28 05:30:00+05:30,10498.2,10534.5,10460.5,10477.9
2017-12-29 05:30:00+05:30,10492.3,10538.7,10488.7,10530.7
2018-01-01 05:30:00+05:30,10531.7,10537.8,10423.1,10435.5
2018-01-02 05:30:00+05:30,10477.5,10495.2,10404.7,10442.2
2018-01-03 05:30:00+05:30,10482.7,10503.6,10429.5,10443.2
2018-01-04 05:30:00+05:30,10469.4,10513.0,10441.5,10504.8
2018-01-05 05:30:00+05:30,10534.2,10566.1,10520.1,10558.8
2018-01-08 05:30:00+05:30,10591.7,10631.2,10588.5,10623.6
2018-01-09 05:30:00+05:30,10645.1,10659.2,10603.6,10637.0
2018-01-10 05:30:00+05:30,10652.0,10655.5,10592.7,10632.2
2018-01-11 05:30:00+05:30,10637.0,10664.6,10612.3,10651.2
2018-01-12 05:30:00+05:30,10682.5,10690.4,10597.1,10681.2
2018-01-15 05:30:00+05:30,10718.5,10782.7,10713.8,10741.5
2018-01-16 05:30:00+05:30,10761.5,10762.3,10687.8,10700.5
2018-01-17 05:30:00+05:30,10702.5,10803.0,10666.8,10788.5
2018-01-18 05:30:00+05:30,10873.4,10887.5,10782.4,10817.0
2018-01-19 05:30:00+05:30,10829.2,10906.8,10793.9,10894.7
2018-01-22 05:30:00+05:30,10883.2,10975.1,10881.4,10966.2
2018-01-23 05:30:00+05:30,10997.4,11092.9,10994.5,11083.7
2018-01-24 05:30:00+05:30,11069.3,11110.1,11046.2,11086.0
2018-01-25 05:30:00+05:30,11095.6,11095.6,11009.2,11069.7
2018-01-29 05:30:00+05:30,11079.3,11171.5,11076.0,11130.4
2018-01-30 05:30:00+05:30,11120.8,11121.1,11033.9,11049.7
2018-01-31 05:30:00+05:30,11018.8,11058.5,10979.3,11027.7
2018-02-01 05:30:00+05:30,11044.5,11117.3,10878.8,11016.9
2018-02-02 05:30:00+05:30,10938.2,10955.0,10736.1,10760.6
2018-02-05 05:30:00+05:30,10604.3,10702.8,10586.8,10666.5
2018-02-06 05:30:00+05:30,10295.2,10594.2,10276.3,10498.2
2018-02-07 05:30:00+05:30,10607.2,10614.0,10446.4,10476.7
2018-02-08 05:30:00+05:30,10518.5,10637.8,10479.5,10576.8
2018-02-09 05:30:00+05:30,10416.5,10480.2,10398.2,10455.0
2018-02-12 05:30:00+05:30,10518.2,10555.5,10485.4,10539.8
2018-02-14 05:30:00+05:30,10585.8,10590.5,10456.7,10500.9
2018-02-15 05:30:00+05:30,10537.9,10618.1,10511.0,10545.5
2018-02-16 05:30:00+05:30,10596.2,10612.9,10434.0,10452.3
2018-02-19 05:30:00+05:30,10488.9,10489.3,10302.8,10378.4
2018-02-20 05:30:00+05:30,10391.0,10429.3,10347.7,10360.4
2018-02-21 05:30:00+05:30,10426.0,10426.1,10349.6,10397.5
2018-02-22 05:30:00+05:30,10354.3,10397.5,10340.7,10382.7
2018-02-23 05:30:00+05:30,10408.1,10499.1,10396.7,10491.0
2018-02-26 05:30:00+05:30,10526.5,10593.0,10520.2,10582.6
2018-02-27 05:30:00+05:30,10615.2,10631.7,10537.2,10554.3
2018-02-28 05:30:00+05:30,10489.0,10535.5,10461.5,10492.8
2018-03-01 05:30:00+05:30,10480.0,10525.5,10447.2,10458.3
2018-03-05 05:30:00+05:30,10428.3,10428.7,10323.9,10358.8
2018-03-06 05:30:00+05:30,10420.5,10441.3,10215.9,10249.2
2018-03-07 05:30:00+05:30,10233.0,10243.3,10141.5,10154.2
2018-03-08 05:30:00+05:30,10216.2,10270.3,10146.4,10242.7
2018-03-09 05:30:00+05:30,10271.3,10296.7,10211.9,10226.8
2018-03-12 05:30:00+05:30,10301.6,10433.7,10295.5,10421.4
2018-03-13 05:30:00+05:30,10389.5,10478.6,10377.8,10426.8
2018-03-14 05:30:00+05:30,10393.0,10420.3,10336.3,10410.9
2018-03-15 05:30:00+05:30,10405.5,10420.0,10346.2,10360.2
2018-03-16 05:30:00+05:30,10345.2,10346.3,10180.2,10195.2
2018-03-19 05:30:00+05:30,10215.3,10224.5,10075.3,10094.2
2018-03-20 05:30:00+05:30,10051.5,10155.7,10049.1,10124.3
2018-03-21 05:30:00+05:30,10182.0,10227.3,10133.0,10155.2
2018-03-22 05:30:00+05:30,10167.5,10207.8,10105.4,10114.8
2018-03-23 05:30:00+05:30,9968.8,10027.7,9951.9,9998.05
2018-03-26 05:30:00+05:30,9989.15,10143.5,9958.55,10130.7
2018-03-27 05:30:00+05:30,10188.0,10207.9,10139.7,10184.2
2018-03-28 05:30:00+05:30,10143.6,10158.3,10096.9,10113.7
2018-04-02 05:30:00+05:30,10151.7,10220.1,10127.8,10211.8
2018-04-03 05:30:00+05:30,10186.8,10255.3,10171.0,10245.0
2018-04-04 05:30:00+05:30,10274.6,10279.8,10111.3,10128.4
2018-04-05 05:30:00+05:30,10228.5,10331.8,10227.5,10325.2
2018-04-06 05:30:00+05:30,10322.8,10350.5,10290.8,10331.6
2018-04-09 05:30:00+05:30,10333.7,10397.7,10328.5,10379.3
2018-04-10 05:30:00+05:30,10412.9,10424.8,10381.5,10402.2
2018-04-11 05:30:00+05:30,10428.2,10428.2,10355.6,10417.2
2018-04-12 05:30:00+05:30,10410.7,10469.9,10395.2,10458.7
2018-04-13 05:30:00+05:30,10495.3,10519.9,10451.5,10480.6
2018-04-16 05:30:00+05:30,10398.3,10540.2,10396.3,10528.3
2018-04-17 05:30:00+05:30,10557.3,10560.5,10495.7,10548.7
2018-04-18 05:30:00+05:30,10578.9,10594.2,10509.7,10526.2
2018-04-19 05:30:00+05:30,10563.7,10572.2,10546.2,10565.3
2018-04-20 05:30:00+05:30,10560.3,10582.3,10527.5,10564.0
2018-04-23 05:30:00+05:30,10592.8,10638.3,10515.0,10584.7
2018-04-24 05:30:00+05:30,10578.1,10636.8,10569.0,10614.3
2018-04-25 05:30:00+05:30,10612.4,10612.6,10536.5,10570.5
2018-04-26 05:30:00+05:30,10586.5,10628.4,10559.7,10617.8
2018-04-27 05:30:00+05:30,10651.7,10719.8,10647.5,10692.3
2018-04-30 05:30:00+05:30,10705.8,10759.0,10704.6,10739.3
2018-05-02 05:30:00+05:30,10783.8,10784.7,10689.8,10718.0
2018-05-03 05:30:00+05:30,10720.2,10720.6,10647.5,10679.7
2018-05-04 05:30:00+05:30,10700.5,10700.5,10601.6,10618.2
2018-05-07 05:30:00+05:30,10653.2,10725.7,10635.7,10715.5
2018-05-08 05:30:00+05:30,10757.9,10758.5,10689.4,10717.8
2018-05-09 05:30:00+05:30,10693.3,10766.2,10689.8,10741.7
2018-05-10 05:30:00+05:30,10779.7,10785.5,10705.0,10716.5
2018-05-11 05:30:00+05:30,10742.0,10812.0,10724.5,10806.5
2018-05-14 05:30:00+05:30,10815.2,10834.8,10774.8,10806.6
2018-05-15 05:30:00+05:30,10812.6,10929.2,10781.4,10801.8
2018-05-16 05:30:00+05:30,10752.0,10790.5,10699.7,10741.1
2018-05-17 05:30:00+05:30,10775.6,10777.2,10664.5,10682.7
2018-05-18 05:30:00+05:30,10671.8,10675.0,10589.1,10596.4
2018-05-21 05:30:00+05:30,10616.7,10621.7,10505.8,10516.7
2018-05-22 05:30:00+05:30,10518.5,10558.6,10490.5,10536.7
2018-05-23 05:30:00+05:30,10521.1,10533.5,10417.8,10430.3
2018-05-24 05:30:00+05:30,10464.8,10535.2,10419.8,10513.8
2018-05-25 05:30:00+05:30,10533.0,10628.0,10524.0,10605.2
2018-05-28 05:30:00+05:30,10648.3,10709.8,10640.5,10688.7
2018-05-29 05:30:00+05:30,10689.4,10717.2,10616.1,10633.3
2018-05-30 05:30:00+05:30,10579.0,10648.7,10558.5,10614.3
2018-05-31 05:30:00+05:30,10670.1,10763.8,10620.4,10736.2
2018-06-01 05:30:00+05:30,10738.5,10764.8,10681.5,10696.2
2018-06-04 05:30:00+05:30,10766.0,10770.3,10618.3,10628.5
2018-06-05 05:30:00+05:30,10630.7,10633.2,10550.9,10593.2
2018-06-06 05:30:00+05:30,10603.5,10698.3,10587.5,10684.7
2018-06-07 05:30:00+05:30,10722.6,10818.0,10722.6,10768.3
2018-06-08 05:30:00+05:30,10736.4,10779.5,10709.0,10767.7
2018-06-11 05:30:00+05:30,10781.8,10850.5,10777.0,10787.0
2018-06-12 05:30:00+05:30,10816.2,10856.5,10789.4,10842.8
2018-06-13 05:30:00+05:30,10887.5,10893.2,10842.7,10856.7
2018-06-14 05:30:00+05:30,10832.9,10833.7,10773.5,10808.0
2018-06-15 05:30:00+05:30,10808.7,10834.0,10755.4,10817.7
2018-06-18 05:30:00+05:30,10830.2,10830.2,10787.3,10799.8
2018-06-19 05:30:00+05:30,10789.5,10789.5,10701.2,10710.5
2018-06-20 05:30:00+05:30,10734.7,10781.8,10724.0,10772.0
2018-06-21 05:30:00+05:30,10808.5,10809.6,10725.9,10741.1
2018-06-22 05:30:00+05:30,10742.7,10837.0,10710.5,10821.8
2018-06-25 05:30:00+05:30,10822.9,10831.0,10753.0,10762.5
2018-06-26 05:30:00+05:30,10742.7,10805.2,10732.5,10769.2
2018-06-27 05:30:00+05:30,10785.5,10785.5,10652.4,10671.4
2018-06-28 05:30:00+05:30,10660.8,10674.2,10557.7,10589.1
2018-06-29 05:30:00+05:30,10612.8,10723.0,10612.3,10714.3
2018-07-02 05:30:00+05:30,10732.3,10736.2,10604.7,10657.3
2018-07-03 05:30:00+05:30,10668.6,10713.3,10630.2,10699.9
2018-07-04 05:30:00+05:30,10715.0,10777.2,10677.8,10769.9
2018-07-05 05:30:00+05:30,10786.0,10786.0,10726.2,10749.8
2018-07-06 05:30:00+05:30,10744.2,10816.3,10735.0,10772.7
2018-07-09 05:30:00+05:30,10838.3,10860.3,10807.2,10852.9
2018-07-10 05:30:00+05:30,10902.8,10956.9,10876.7,10947.2
2018-07-11 05:30:00+05:30,10956.4,10976.7,10923.0,10948.3
2018-07-12 05:30:00+05:30,11007.0,11078.3,10999.7,11023.2
2018-07-13 05:30:00+05:30,11056.9,11071.3,10999.8,11018.9
2018-07-16 05:30:00+05:30,11019.0,11019.5,10926.2,10936.8
2018-07-17 05:30:00+05:30,10939.7,11018.5,10925.6,11008.0
2018-07-18 05:30:00+05:30,11060.2,11076.2,10956.3,10980.5
2018-07-19 05:30:00+05:30,10999.5,11006.5,10935.5,10957.1
2018-07-20 05:30:00+05:30,10963.5,11030.2,10946.2,11010.2
2018-07-23 05:30:00+05:30,11019.8,11093.4,11011.0,11084.8
2018-07-24 05:30:00+05:30,11109.0,11143.4,11092.5,11134.3
2018-07-25 05:30:00+05:30,11148.4,11157.2,11113.2,11132.0
2018-07-26 05:30:00+05:30,11133.0,11185.8,11125.7,11167.3
2018-07-27 05:30:00+05:30,11232.8,11283.4,11210.2,11278.3
2018-07-30 05:30:00+05:30,11296.7,11328.1,11261.5,11319.5
2018-07-31 05:30:00+05:30,11311.0,11366.0,11267.8,11356.5
2018-08-01 05:30:00+05:30,11359.8,11390.5,11313.5,11346.2
2018-08-02 05:30:00+05:30,11328.9,11328.9,11235.0,11244.7
2018-08-03 05:30:00+05:30,11297.8,11368.0,11294.5,11360.8
2018-08-06 05:30:00+05:30,11401.5,11427.7,11370.6,11387.1
2018-08-07 05:30:00+05:30,11423.2,11429.0,11359.7,11389.5
2018-08-08 05:30:00+05:30,11412.5,11460.0,11379.3,11450.0
2018-08-09 05:30:00+05:30,11493.2,11495.2,11454.1,11470.7
2018-08-10 05:30:00+05:30,11475.0,11478.8,11419.7,11429.5
2018-08-13 05:30:00+05:30,11369.6,11406.3,11340.3,11355.8
2018-08-14 05:30:00+05:30,11381.7,11452.5,11370.8,11435.1
2018-08-16 05:30:00+05:30,11397.2,11449.8,11366.2,11385.0
2018-08-17 05:30:00+05:30,11437.2,11486.5,11431.8,11470.8
2018-08-20 05:30:00+05:30,11502.1,11565.3,11499.7,11551.8
2018-08-21 05:30:00+05:30,11576.2,11581.8,11539.6,11570.9
2018-08-23 05:30:00+05:30,11620.7,11620.7,11546.7,11582.8
2018-08-24 05:30:00+05:30,11566.6,11604.6,11532.0,11557.1
2018-08-27 05:30:00+05:30,11605.8,11701.0,11595.6,11692.0
2018-08-28 05:30:00+05:30,11732.0,11760.2,11710.5,11738.5
2018-08-29 05:30:00+05:30,11745.0,11753.2,11678.8,11691.9
2018-08-30 05:30:00+05:30,11694.8,11698.8,11639.7,11676.8
2018-08-31 05:30:00+05:30,11675.8,11727.7,11640.1,11680.5
2018-09-03 05:30:00+05:30,11751.8,11751.8,11567.4,11582.3
2018-09-04 05:30:00+05:30,11598.8,11602.5,11496.8,11520.3
2018-09-05 05:30:00+05:30,11514.8,11542.7,11393.8,11477.0
2018-09-06 05:30:00+05:30,11514.2,11562.2,11436.0,11536.9
2018-09-07 05:30:00+05:30,11558.2,11603.0,11484.4,11589.1
2018-09-10 05:30:00+05:30,11570.2,11573.0,11427.3,11438.1
2018-09-11 05:30:00+05:30,11476.8,11479.4,11274.0,11287.5
2018-09-12 05:30:00+05:30,11340.1,11380.8,11250.2,11369.9
2018-09-14 05:30:00+05:30,11443.5,11523.2,11430.5,11515.2
2018-09-17 05:30:00+05:30,11465.0,11465.0,11366.9,11377.8
2018-09-18 05:30:00+05:30,11381.5,11411.5,11269.0,11278.9
2018-09-19 05:30:00+05:30,11326.7,11332.0,11210.9,11234.3
2018-09-21 05:30:00+05:30,11271.3,11346.8,10866.5,11143.1
2018-09-24 05:30:00+05:30,11164.4,11170.2,10943.6,10967.4
2018-09-25 05:30:00+05:30,10970.0,11080.6,10882.8,11067.5
2018-09-26 05:30:00+05:30,11145.5,11145.5,10993.0,11053.8
2018-09-27 05:30:00+05:30,11079.8,11089.5,10953.3,10977.5
2018-09-28 05:30:00+05:30,11008.1,11034.1,10850.3,10930.5
2018-10-01 05:30:00+05:30,10930.9,11035.7,10821.5,11008.3
2018-10-03 05:30:00+05:30,10982.7,10989.0,10843.8,10858.2
2018-10-04 05:30:00+05:30,10754.7,10754.7,10547.2,10599.2
2018-10-05 05:30:00+05:30,10514.1,10540.7,10261.9,10316.5
2018-10-08 05:30:00+05:30,10310.2,10398.3,10198.4,10348.0
2018-10-09 05:30:00+05:30,10390.3,10397.6,10279.3,10301.0
2018-10-10 05:30:00+05:30,10331.8,10482.3,10318.2,10460.1
2018-10-11 05:30:00+05:30,10169.8,10336.0,10138.6,10234.7
2018-10-12 05:30:00+05:30,10331.5,10492.5,10322.2,10472.5
2018-10-15 05:30:00+05:30,10524.2,10526.3,10410.2,10512.5
2018-10-16 05:30:00+05:30,10550.2,10604.9,10525.3,10584.8
2018-10-17 05:30:00+05:30,10688.7,10710.2,10436.5,10453.0
2018-10-19 05:30:00+05:30,10339.7,10380.1,10249.6,10303.5
2018-10-22 05:30:00+05:30,10405.8,10408.5,10224.0,10245.2
2018-10-23 05:30:00+05:30,10152.6,10222.1,10102.3,10146.8
2018-10-24 05:30:00+05:30,10278.2,10290.7,10126.7,10224.8
2018-10-25 05:30:00+05:30,10135.0,10166.6,10079.3,10124.9
2018-10-26 05:30:00+05:30,10122.3,10128.8,10004.5,10030.0
2018-10-29 05:30:00+05:30,10078.1,10275.3,10020.3,10250.8
2018-10-30 05:30:00+05:30,10239.4,10285.1,10175.3,10198.4
2018-10-31 05:30:00+05:30,10209.5,10396.0,10105.1,10386.6
2018-11-01 05:30:00+05:30,10441.7,10441.9,10341.9,10380.5
2018-11-02 05:30:00+05:30,10462.3,10607.0,10457.7,10553.0
2018-11-05 05:30:00+05:30,10558.8,10558.8,10477.0,10524.0
2018-11-06 05:30:00+05:30,10552.0,10600.2,10491.5,10530.0
2018-11-07 05:30:00+05:30,10614.5,10616.5,10582.3,10598.4
2018-11-09 05:30:00+05:30,10614.7,10619.5,10544.8,10585.2
2018-11-12 05:30:00+05:30,10607.8,10645.5,10464.0,10482.2
2018-11-13 05:30:00+05:30,10451.9,10596.2,10440.5,10582.5
2018-11-14 05:30:00+05:30,10634.9,10651.6,10532.7,10576.3
2018-11-15 05:30:00+05:30,10580.6,10646.5,10557.5,10616.7
2018-11-16 05:30:00+05:30,10644.0,10695.2,10631.2,10682.2
2018-11-19 05:30:00+05:30,10731.2,10774.7,10688.8,10763.4
2018-11-20 05:30:00+05:30,10740.1,10740.8,10640.8,10656.2
2018-11-21 05:30:00+05:30,10671.0,10671.3,10562.3,10600.0
2018-11-22 05:30:00+05:30,10612.7,10646.2,10512.0,10526.8
2018-11-26 05:30:00+05:30,10568.3,10637.8,10489.8,10628.6
2018-11-27 05:30:00+05:30,10621.5,10695.2,10596.3,10685.6
2018-11-28 05:30:00+05:30,10708.8,10757.8,10699.8,10728.8
2018-11-29 05:30:00+05:30,10808.7,10883.0,10782.3,10858.7
2018-11-30 05:30:00+05:30,10892.1,10922.5,10835.1,10876.8
2018-12-03 05:30:00+05:30,10930.7,10941.2,10845.3,10883.8
2018-12-04 05:30:00+05:30,10877.1,10891.0,10833.3,10869.5
2018-12-05 05:30:00+05:30,10820.5,10821.0,10748.0,10782.9
2018-12-06 05:30:00+05:30,10718.2,10722.7,10588.2,10601.2
2018-12-07 05:30:00+05:30,10644.8,10704.5,10599.3,10693.7
2018-12-10 05:30:00+05:30,10508.7,10558.8,10475.0,10488.5
2018-12-11 05:30:00+05:30,10350.0,10567.2,10333.8,10549.2
2018-12-12 05:30:00+05:30,10591.0,10752.2,10560.8,10737.6
2018-12-13 05:30:00+05:30,10810.8,10838.6,10749.5,10791.5
2018-12-14 05:30:00+05:30,10784.5,10815.8,10752.1,10805.5
2018-12-17 05:30:00+05:30,10853.2,10900.3,10844.8,10888.3
2018-12-18 05:30:00+05:30,10850.9,10915.4,10819.1,10908.7
2018-12-19 05:30:00+05:30,10930.5,10985.2,10928.0,10967.3
2018-12-20 05:30:00+05:30,10885.2,10962.5,10880.0,10951.7
2018-12-21 05:30:00+05:30,10944.2,10963.7,10738.7,10754.0
2018-12-24 05:30:00+05:30,10780.9,10782.3,10649.2,10663.5
2018-12-26 05:30:00+05:30,10635.5,10747.5,10534.5,10729.8
2018-12-27 05:30:00+05:30,10817.9,10834.2,10764.5,10779.8
2018-12-28 05:30:00+05:30,10821.0,10893.6,10817.2,10859.9
2018-12-31 05:30:00+05:30,10913.2,10923.5,10853.2,10862.5
2019-01-01 05:30:00+05:30,10881.7,10923.6,10807.1,10910.1
2019-01-02 05:30:00+05:30,10868.8,10895.3,10735.0,10792.5
2019-01-03 05:30:00+05:30,10796.8,10814.0,10661.2,10672.2
2019-01-04 05:30:00+05:30,10699.7,10741.0,10628.7,10727.3
2019-01-07 05:30:00+05:30,10804.8,10836.0,10750.2,10771.8
2019-01-08 05:30:00+05:30,10786.2,10818.5,10733.2,10802.2
2019-01-09 05:30:00+05:30,10862.4,10870.4,10749.4,10855.2
2019-01-10 05:30:00+05:30,10859.3,10859.3,10801.8,10821.6
2019-01-11 05:30:00+05:30,10834.8,10850.2,10739.4,10795.0
2019-01-14 05:30:00+05:30,10807.0,10808.0,10692.3,10737.6
2019-01-15 05:30:00+05:30,10777.5,10897.0,10777.5,10886.8
2019-01-16 05:30:00+05:30,10899.7,10928.2,10876.9,10890.3
2019-01-17 05:30:00+05:30,10920.8,10930.7,10844.7,10905.2
2019-01-18 05:30:00+05:30,10914.8,10928.2,10852.2,10907.0
